user_id,business_id,stars
655012,76293,5
213861,76293,2
358673,76293,4
4469,76293,5
423227,76293,5
332948,76293,5
390520,76293,4
284521,76293,4
803396,76293,5
148710,76293,5
133547,76293,5
11166,76293,4
22924,76293,5
132920,76475,5
21810,76475,4
54262,76475,1
400008,76475,4
79864,76597,2
467041,76597,4
36684,76597,4
27122,76597,5
253424,76597,4
27490,76597,5
448009,76597,5
435431,76597,4
461093,76597,1
468591,76597,5
391256,76597,5
224214,76597,5
247084,76597,4
450223,76597,1
49378,76597,3
453674,76597,4
185559,76597,5
274207,76597,1
44799,76597,1
436129,76597,4
248263,76597,4
444114,76597,5
466247,76597,3
467090,76597,2
18867,76597,4
450957,76597,5
22924,76597,3
456437,76597,5
208218,76597,2
1029610,76605,5
100023,76605,5
50237,76605,2
285747,76605,5
7469,76605,4
167555,76605,5
558469,76605,5
899561,76605,4
149080,76605,5
83337,76605,3
41298,76605,3
432333,76605,4
442082,76605,1
1060429,76605,1
50097,76605,4
1041469,76605,3
41487,76605,4
1033980,76605,1
5593,76605,3
716671,76605,5
57794,76605,5
1039272,76605,4
244580,76605,4
4638,76605,4
1049899,76605,5
51564,76605,2
600383,76605,4
63548,76605,3
96102,76605,5
25042,76605,4
132087,76605,4
140664,76605,2
1063732,76605,5
22577,76605,4
41208,76605,4
250180,76605,5
30558,76605,2
76256,76605,5
87235,76605,5
1058988,76605,5
1059648,76605,4
59686,76605,5
165545,76605,2
94106,76605,5
426537,76605,1
304960,76605,5
554421,76605,4
17020,76605,4
494749,76605,2
170486,76605,4
356284,76605,4
197935,76605,4
53751,76605,4
46730,76605,4
79772,76605,5
110715,76605,3
19190,76605,5
1041493,76605,1
570119,76605,3
61469,76605,5
18867,76605,4
16235,76605,2
453400,76605,5
131211,76605,5
33203,76605,3
639420,76605,1
67877,76605,5
1049276,76605,4
42262,76605,5
1058222,76605,5
40689,76605,5
120538,76605,4
491,76605,3
147739,76605,5
49221,76605,2
69318,76605,4
45245,76605,4
9857,76605,2
491811,76605,5
8306,76605,3
78970,76605,5
429278,76605,2
249295,76605,5
637856,76605,5
1035801,76605,3
1057473,76605,5
1029285,76605,1
560741,76605,5
217219,76605,1
114963,76605,5
323671,76605,4
239953,76605,5
1029464,76605,5
382644,76605,5
248809,76605,5
1047113,76605,5
2367,76605,4
73964,76605,4
124088,76605,3
366518,76605,5
22924,76605,5
1043948,76605,2
208157,76605,3
947314,76605,5
170987,76792,5
25642,76792,4
484160,76792,4
12874,76792,4
538229,76792,1
184491,76792,5
344587,76792,1
8646,76797,2
109801,76797,1
341366,76797,1
20773,76797,3
108025,76797,2
364149,76797,1
7794,76797,2
4914,76797,3
393363,76797,1
371688,76797,1
350611,76797,1
80359,76797,2
371318,76797,1
363776,76797,1
30589,76797,2
362072,76797,4
357743,76797,3
367504,76797,2
387602,76797,2
364981,76797,2
361367,76797,2
65874,76797,1
386715,76797,4
33112,76797,1
383083,76797,2
25722,76797,2
365793,76797,3
362015,76797,1
360403,76797,3
73235,76797,1
11599,76798,3
78128,76798,4
588180,76798,1
585801,76798,4
27122,76798,4
37133,76798,1
253424,76798,3
563427,76798,1
262933,76798,1
465450,76798,2
109420,76798,3
33421,76798,1
573247,76798,4
576322,76798,2
334364,76798,5
470795,76798,4
560027,76798,5
426137,76798,2
22711,76798,1
188377,76798,5
114872,76798,3
45234,76798,4
409259,76882,3
129713,76882,1
659577,76882,1
647091,76882,1
151137,76882,4
482188,76882,1
663982,76882,2
57272,76882,3
665435,76882,2
21810,76882,4
464513,76882,1
406594,76882,2
653755,76882,4
103320,76882,5
46301,76882,4
457297,76882,5
683683,76882,4
682235,76882,2
102096,76882,3
674998,76882,1
165545,76882,1
700159,76882,5
31001,76882,3
129666,76882,4
685336,76882,4
454997,76882,3
676740,76882,5
25042,76882,2
149601,76882,4
676463,76882,4
330826,76882,5
697245,76882,5
48863,76882,5
438374,76882,2
689223,76882,5
104542,76882,5
700752,76882,1
708468,76882,5
311675,76882,1
131158,76882,2
679733,76882,4
693127,76882,1
201482,76882,4
53659,76882,5
679814,76882,1
100016,76882,2
701052,76882,4
672339,76882,5
688879,76882,1
538229,76882,1
705119,76882,1
701247,76882,5
690274,76882,4
682044,76882,3
111325,76882,5
274712,76882,2
429443,76882,1
231937,76882,4
114872,76882,2
336988,76882,2
214389,76882,4
310114,76882,5
351638,76882,4
491445,76882,3
121105,76882,4
42522,76882,4
403147,76882,2
687266,76882,5
113282,76882,4
174527,76882,3
363,76882,4
146544,76882,3
4914,76882,3
593371,76882,4
218060,76882,3
137886,76882,3
677883,76882,5
689651,76882,3
288387,76882,4
10649,76882,4
276507,76882,1
698535,76882,2
291475,76882,1
382148,76882,3
426137,76882,2
672068,76882,3
239106,76882,3
692287,76882,4
689589,76882,2
688828,76882,1
696378,76882,5
19073,76882,2
390206,76882,4
689110,76882,5
699662,76882,5
434821,76882,3
148905,76882,2
78030,76882,2
46642,76882,4
392041,76882,1
704104,76882,4
22924,76882,4
364659,76882,4
74048,76882,4
334756,76882,4
205424,76882,5
531222,76883,5
48691,76883,5
338331,76883,5
445439,76883,5
552104,76883,5
130561,76994,5
335707,76994,4
328899,76994,5
334643,76994,5
158601,76994,3
59405,76994,5
331628,76994,2
336760,76994,4
331336,76994,3
348801,76994,5
165717,76994,5
321030,76994,5
337246,76994,3
319154,76994,3
39629,76994,4
308206,76994,5
110748,76994,5
239610,76994,4
323274,76994,5
91698,76994,4
329052,76994,4
386283,76994,4
356443,76994,4
60939,76994,4
298851,76994,4
101560,76994,4
74604,76994,5
57810,76994,5
355890,76994,4
309049,76994,5
385258,76994,5
367221,76994,5
366455,76994,5
391564,76994,5
357905,76994,5
374566,76994,4
215484,76994,4
387196,76994,5
365263,76994,5
387240,76994,5
224314,76994,4
11407,76994,5
364033,76994,4
369036,76994,5
98071,76994,5
297110,76994,5
366778,76994,5
374332,76994,5
365885,76994,5
360234,76994,5
389658,76994,5
366319,76994,5
375321,76994,5
2246,76994,5
71720,76994,5
74337,76994,4
367183,76994,4
159881,77376,2
277940,77376,5
136666,77376,4
82629,77376,4
334571,77376,5
74005,77376,5
43456,77376,2
32763,77376,2
25531,77376,4
252907,77376,3
11166,77376,5
344366,77376,4
332948,77376,5
350608,77376,5
197348,77376,2
134,77376,5
350691,77376,2
81640,77376,2
51206,77376,5
19073,77376,4
22924,77376,4
346664,77376,4
334756,77376,4
341890,77391,4
65736,77391,1
457159,77391,2
445717,77391,1
452312,77391,4
459351,77391,1
443299,77391,5
423473,77391,5
447955,77391,5
442559,77391,4
75596,77391,5
41713,77391,5
452245,77391,1
471867,77391,5
259145,77391,5
213650,77391,4
297942,77391,4
20773,77391,3
51730,77391,4
469041,77391,2
469040,77391,1
438374,77391,1
151616,77391,5
455276,77391,1
373910,77391,5
231905,77391,4
445384,77391,5
459878,77391,5
90599,77391,4
461068,77391,5
266997,77391,5
75814,77391,4
470000,77391,1
466725,77391,5
466689,77391,1
441960,77391,1
458056,77391,5
120946,77391,5
274118,77391,5
2651,77391,5
472648,77391,5
471800,77391,5
169076,77391,4
338104,77391,2
437705,77391,2
435638,77391,5
435342,77391,5
364917,77391,4
240893,77391,3
41159,77391,4
9692,77391,2
5902,77391,4
460731,77391,2
156533,77391,5
317984,77391,5
84906,77391,2
54840,77391,1
48242,77391,4
479695,77391,1
240433,77391,3
96572,77391,3
24748,77391,5
200911,77391,2
129713,77391,3
498203,77391,2
74604,77391,4
486849,77391,1
264266,77391,1
82629,77391,5
486409,77391,3
506448,77391,5
507128,77391,2
490911,77391,1
476493,77391,5
455937,77391,5
110942,77391,1
59428,77391,5
8050,77391,5
486365,77391,1
500521,77391,5
448638,77391,5
490629,77391,2
494152,77391,5
484729,77391,3
127346,77391,5
283013,77391,2
474545,77391,5
492174,77391,3
25782,77391,5
485222,77391,1
126964,77391,4
507312,77391,4
112778,77391,1
19190,77391,3
509391,77391,5
496478,77391,4
274712,77391,2
299130,77391,4
255802,77391,2
365017,77391,5
477219,77391,4
21810,77391,3
497836,77391,5
49221,77391,5
494340,77391,4
474490,77391,3
142479,77391,4
367651,77391,4
70338,77391,1
60545,77391,2
497085,77391,1
507352,77391,4
511441,77391,1
402323,77391,4
509057,77391,1
69587,77391,4
125414,77391,4
494803,77391,3
192730,77391,1
491067,77391,5
420806,77391,4
50185,77391,4
299475,77391,2
102774,77391,4
506764,77391,1
185033,77391,1
369036,77391,2
497617,77391,4
491730,77391,2
113673,77391,5
316056,77391,4
4914,77391,3
507776,77391,5
213516,77391,5
486002,77391,5
53811,77391,3
87235,77391,5
363,77391,5
181335,77391,5
131135,77391,5
9803,77391,4
232478,77391,1
31096,77391,3
480398,77391,2
453674,77391,5
87787,77391,5
510899,77391,1
338214,77391,3
495620,77391,3
192964,77391,2
57258,77391,4
146079,77391,5
134,77391,1
491575,77391,3
154305,77391,4
510650,77391,2
510660,77391,1
475335,77391,5
239106,77391,5
503630,77391,4
5593,77391,2
16235,77391,1
21005,77391,4
25776,77391,5
491628,77391,1
485739,77391,5
495019,77391,4
502520,77391,1
137447,77391,3
66430,77391,4
146851,77391,4
366044,77391,5
143930,77391,4
165835,77391,5
399030,77391,1
13454,77391,2
489527,77391,1
402289,77391,4
175722,77391,5
44197,77391,2
479484,77391,2
41935,77391,3
123953,77391,4
13390,77391,2
481619,77391,4
45321,77391,4
75019,77391,5
473865,77391,5
483392,77391,2
180175,77391,1
175826,77391,4
476501,77391,5
222204,77391,4
154224,77391,4
480359,77391,4
26607,77391,2
60535,77391,3
429443,77391,5
114872,77391,5
508079,77391,1
256731,77391,5
67007,77391,4
488162,77391,3
121105,77391,5
121075,77391,4
42009,77391,2
512605,77391,5
93890,77391,5
479674,77391,5
174521,77391,4
75630,77391,4
167646,77391,1
11407,77391,4
152477,77391,4
30558,77391,4
478776,77391,5
33827,77391,4
479354,77391,2
497783,77391,5
500213,77391,4
455881,77391,5
105950,77391,2
33203,77391,1
52095,77391,4
68759,77391,3
508814,77391,1
351530,77391,5
351523,77391,4
506514,77391,1
225260,77391,2
509855,77391,1
53002,77391,5
491,77391,5
47315,77391,2
34064,77391,5
401147,77391,1
269574,77391,5
510512,77391,5
484644,77391,5
484869,77391,1
483101,77391,5
484587,77391,2
49628,77391,3
493590,77391,5
512079,77391,1
33112,77391,5
509704,77391,3
481435,77391,5
49378,77391,5
213547,77391,4
479668,77391,1
491811,77391,4
344366,77391,4
147117,77391,2
489273,77391,4
493601,77391,5
497525,77391,5
500120,77391,3
508795,77391,2
31772,77391,5
488473,77391,1
307381,77391,5
504739,77391,4
504511,77391,5
221284,77391,5
11599,77391,5
497102,77391,3
502403,77391,2
493628,77391,2
481582,77391,1
480721,77391,5
100016,77391,5
100023,77391,5
8646,77391,3
138272,77391,5
504383,77391,5
134353,77391,2
30935,77391,4
306584,77391,3
61759,77391,4
60134,77391,5
492379,77391,5
309398,77391,5
511847,77391,5
461093,77391,1
71625,77391,5
493824,77391,5
136895,77391,1
15002,77391,4
239587,77391,4
42893,77391,4
39629,77391,4
473826,77391,4
473401,77391,1
127738,77391,5
231663,77391,5
9549,77391,1
132385,77391,3
63655,77391,3
204624,77391,4
143250,77391,3
270398,77391,5
78030,77391,4
427734,77391,1
505707,77391,3
68369,77391,5
55134,77391,4
55472,77391,4
30677,77391,2
35444,77391,1
86397,77391,4
320457,77391,5
509190,77391,4
501200,77391,5
486584,77391,5
510689,77391,1
182067,77391,2
335103,77391,1
495233,77391,3
475198,77391,5
475004,77391,5
132156,77391,3
19073,77391,3
192059,77391,1
307309,77391,5
46642,77391,4
512167,77391,1
487739,77391,1
492897,77391,2
503031,77391,4
511480,77391,1
503533,77391,1
177596,77391,5
508894,77391,3
425638,77391,5
74005,77391,5
503441,77391,1
25369,77391,5
502578,77391,5
185141,77391,4
384827,77391,5
226488,77391,4
65016,77391,5
479640,77391,4
501501,77391,5
294568,77391,3
476557,77391,5
60193,77391,4
72413,77391,4
506135,77391,3
501414,77391,1
81665,77391,3
204585,77812,1
8646,77812,1
65736,77812,2
134380,77812,4
204419,77812,2
24719,77812,4
208352,77812,1
223336,77812,2
74337,77812,4
109815,77812,3
87691,77812,5
408710,77938,1
308023,77938,5
122502,77938,1
357992,77938,2
7794,77939,4
369999,77939,1
185559,77939,2
101079,77939,5
106780,77939,5
11166,77939,1
18867,77939,3
937782,78211,1
909663,78211,5
915537,78211,5
920534,78211,1
934486,78211,1
65736,78386,3
218888,78386,3
148238,78386,4
41385,78386,5
695188,78386,3
685984,78386,2
50097,78386,4
181335,78386,5
95525,78386,5
213732,78386,1
687914,78386,3
197346,78386,5
56543,78386,5
60545,78386,3
101753,78386,4
237768,78386,5
543052,78386,5
329907,78386,5
279734,78611,2
166873,78611,1
168348,78611,1
285265,78611,1
291475,78611,1
243218,78611,1
56543,78611,1
62613,78611,5
60193,78611,1
21094,78633,1
523372,78633,3
26638,78633,3
136856,78633,1
356824,78633,5
27975,78633,5
964600,78633,5
957137,78633,5
316178,78633,1
139697,78633,2
366044,78633,4
109413,78633,5
270148,78633,5
186444,78633,5
156871,78633,5
371237,78633,5
236583,78633,2
108992,78633,5
136666,78633,5
91407,78633,5
114872,78633,3
67434,78633,4
74005,78633,4
49221,78633,5
148688,78633,4
100016,78633,5
955308,78633,5
182907,78633,4
165046,78633,4
252907,78633,5
59593,78633,5
950726,78633,4
146544,78633,5
395077,78633,5
17255,78633,5
399279,78633,4
260185,78633,5
219764,78633,5
257650,78633,5
131356,78633,5
75198,78633,5
2731,78633,3
197348,78633,5
693075,78633,5
50996,78633,5
19073,78633,5
121075,78633,5
40689,78633,5
969805,78633,1
7469,78633,4
723082,78633,5
60545,78633,1
42639,78633,5
27571,78634,4
25042,78634,2
19793,78634,5
18168,78634,2
9002,78634,2
10698,78634,4
5442,78634,5
28755,78634,3
35597,78634,3
29034,78634,5
16635,78634,4
85459,78642,1
21094,78642,3
79846,78642,5
84310,78642,4
155542,78642,1
147189,78642,5
156622,78642,2
130300,78642,3
64543,78642,5
132385,78642,4
157598,78642,5
124779,78642,5
95525,78642,5
147739,78642,5
145432,78642,1
47633,78642,4
149940,78642,3
32763,78642,2
11794,78642,3
150279,78642,5
149985,78642,5
142753,78642,1
133380,78642,5
35990,78642,4
153992,78642,4
143111,78642,5
154408,78642,4
2198,78642,1
118887,78642,1
81665,78642,1
515676,78693,1
518199,78693,1
529553,78693,5
233239,78771,5
12874,78771,4
476094,78771,5
202370,78771,1
377354,78771,5
34438,78771,1
4914,78771,4
42502,78771,4
377165,78771,5
1038146,78781,5
850793,78781,1
34438,78781,1
1030358,78781,1
454801,78781,4
1035987,78781,1
52912,78781,1
625271,78781,5
557966,79086,5
228698,79086,5
585684,79086,5
328899,79099,5
49221,79099,1
613708,79099,4
371494,79099,4
25722,79099,2
336656,79099,4
40473,79137,1
341188,79137,3
55172,79137,1
127228,79137,3
10631,79137,2
73854,79137,3
148238,79137,1
162767,79137,3
300418,79137,1
60535,79137,2
344621,79137,3
33468,79137,2
333174,79137,1
349109,79137,1
4914,79137,1
337791,79137,1
74575,79137,3
340662,79137,1
324512,79137,1
345274,79137,2
320154,79137,3
346972,79137,1
54200,79137,2
325752,79137,1
347616,79137,3
152327,79137,2
60833,79137,2
157526,79137,3
44197,79137,2
74337,79137,1
29118,79145,5
385583,79145,5
60535,79145,5
470036,79145,5
105872,79148,3
39750,79148,3
79846,79148,5
49221,79148,4
65736,79148,4
765724,79148,5
213537,79148,5
51399,79148,4
150132,79148,5
764194,79148,4
494333,79148,5
247868,79148,5
138027,79148,4
693875,79148,4
777940,79148,5
152208,79148,5
776299,79148,4
50097,79148,3
768515,79148,5
41385,79148,3
121757,79148,5
780149,79148,4
73283,79148,4
388261,79148,5
398696,79148,5
637856,79148,3
776279,79148,4
321305,79148,5
74101,79148,5
74248,79148,4
178317,79148,5
297975,79148,4
75014,79708,4
920310,79708,2
858237,79708,4
260317,79708,1
207923,79708,3
161535,79708,2
711642,79708,3
932501,79708,1
27975,79708,3
926297,79708,1
34438,79708,1
928653,79708,3
924729,79708,2
122158,79708,2
913825,79708,5
930483,79708,3
477434,79708,1
912524,79708,5
243842,79708,2
182505,79708,5
922388,79708,5
114334,79708,5
915922,79708,1
330538,79708,3
30558,79708,3
403087,79708,5
46642,79708,3
371201,79708,2
74337,79708,5
930952,79708,1
455623,79708,1
358923,79708,1
253262,79708,1
935679,79708,1
34051,79708,4
437656,79708,5
931783,79708,5
50996,79708,4
285109,79708,2
939403,79708,2
581833,79708,5
64314,79708,1
124088,79708,4
255300,79708,4
77901,79708,1
200580,79709,1
33112,79709,5
140836,79709,1
269581,79710,4
222969,79710,5
64314,79710,1
367689,79710,4
152577,79710,5
355612,79710,3
367536,79710,4
361448,79710,1
40689,79710,2
388037,79710,1
375151,79710,5
51010,79710,2
377781,79710,4
39750,79710,5
34064,79710,4
220356,79710,5
128532,79710,4
392129,79710,5
358923,79710,5
341722,79710,2
124088,79710,2
298722,79710,3
85829,79710,2
424303,79854,1
341366,79854,2
433435,79854,1
953692,79855,5
950637,79855,1
7794,79855,3
105950,79855,5
33112,79855,5
454997,79855,4
942970,79855,5
312391,79855,5
2823,79855,4
72095,79855,4
159535,79867,1
132398,79867,5
4469,79867,2
49221,79867,1
866375,79868,3
289397,79868,5
520380,79868,4
12874,79868,5
959539,79868,5
526588,79868,3
100016,79868,5
504631,79868,4
50154,79868,5
314296,79868,5
983453,79868,5
242969,79868,4
963086,79868,1
101079,79868,2
949698,79868,5
967207,79868,5
959888,79868,2
23793,79868,5
473171,79868,5
103499,80520,1
500033,80520,1
510369,80520,5
400182,80520,1
17255,80520,1
2823,80520,1
96572,80744,3
25042,80744,1
30935,80744,3
74816,80744,3
392733,80748,1
275761,80748,5
8646,80748,5
377804,80748,1
369179,80748,4
144776,80748,5
154141,80748,3
391433,80748,1
321225,80748,1
206357,81398,4
202107,81398,5
71182,81398,2
204624,81398,3
40708,81398,3
73261,81398,4
230764,81398,1
491,81398,3
208384,81398,3
49221,81398,3
226014,81398,4
218929,81398,2
165756,81398,3
217892,81398,3
210133,81398,4
219893,81398,1
216053,81398,3
91407,81398,3
231905,81398,3
223582,81398,2
138380,81398,1
134428,81398,3
213806,81398,1
150585,81398,3
4914,81398,3
11599,81398,2
215130,81398,3
211924,81398,1
224915,81398,1
154305,81398,3
203548,81398,2
214576,81398,1
198808,81398,4
75014,81398,3
114009,81398,4
116275,81398,1
70338,81398,1
225388,81398,1
55303,81398,5
42662,81398,1
54192,81398,3
207923,81398,2
145176,81398,2
231351,81398,1
197450,81398,4
134215,81398,3
201373,81398,4
6507,81398,3
148710,81398,4
33203,81398,2
134,81398,4
111325,81398,1
111656,81398,4
113282,81398,2
8306,81398,4
226400,81398,1
41872,81398,4
66430,81398,4
19155,81398,2
199018,81398,2
139037,81398,4
27417,81398,4
197753,81398,1
94431,81398,2
18867,81398,4
201218,81398,1
213918,81398,5
16635,81398,3
199895,81398,4
222569,81398,5
11166,81398,4
212801,81398,2
228691,81398,3
113937,81398,4
51094,81398,1
229994,81398,4
55396,81398,1
203979,81398,5
71720,81398,3
207267,81398,4
2731,81398,2
73747,81398,3
205875,81398,3
205439,81398,5
50996,81398,3
120688,81398,2
75512,81399,5
155070,81399,2
75630,81399,5
153805,81399,4
160869,81399,1
366938,81399,5
30935,81399,3
4469,81399,5
372096,81399,2
381277,81399,5
356497,81399,5
96572,81399,5
134,81399,4
96572,81551,4
623818,81551,3
619681,81551,1
612111,81551,5
619684,81551,4
17255,81551,5
479011,81551,5
600622,81551,4
346153,81551,4
606971,81551,5
74005,81551,5
597105,81551,5
422455,81552,2
133792,81552,5
49221,81552,3
587004,81552,1
778214,81552,1
1138267,81552,5
525572,81552,1
44640,81552,2
365631,81784,1
84515,81784,1
464152,81784,1
438549,81784,1
28721,81784,5
35880,81784,2
449474,81784,1
457391,81784,1
421968,81784,1
274118,81784,1
449431,81784,1
82629,81784,1
448402,81784,1
447460,81784,5
89060,81784,1
440853,81784,5
432196,81784,1
277919,81784,5
196916,81784,1
443093,81784,1
444132,81784,1
451213,81784,5
19190,81784,1
146544,81784,1
461476,81784,1
291475,81784,5
137447,81784,1
473094,81784,1
395958,81784,1
131211,81784,1
66859,81784,1
438202,81784,1
4469,81784,1
460558,81784,1
456014,81784,1
19073,81784,2
402870,81784,4
330608,82025,5
45245,82025,3
56508,82025,5
357992,82025,5
4469,82025,4
170987,82025,5
379431,82025,4
290638,82359,5
8646,82359,4
7972,82359,4
13339,82359,5
369740,82359,2
1040730,82359,4
54212,82359,2
1043237,82359,2
5616,82359,5
224214,82359,5
112778,82359,2
147521,82359,4
380784,82359,2
497455,82359,2
701021,82359,1
93805,82359,3
25042,82359,3
1063139,82359,5
64957,82359,2
51010,82359,3
327026,82359,3
1058087,82359,5
489527,82359,1
1037465,82359,2
1043475,82359,2
1037182,82359,4
222066,82359,3
79788,82359,4
1038157,82359,2
51206,82359,4
283013,82359,2
621654,82359,3
409079,82359,3
180525,82359,4
1032283,82359,4
182995,82359,3
625271,82359,4
1041672,82359,3
129001,82359,5
1036626,82359,2
18867,82359,3
318995,82359,4
189909,82359,4
1057918,82359,5
81467,82359,3
152477,82359,3
384171,82359,2
105950,82359,4
291246,82359,2
151616,82359,2
607097,82359,5
890709,82359,3
118622,82359,5
67177,82359,2
73235,82359,4
868379,82359,3
74428,82359,2
383136,82359,5
493590,82359,3
240893,83090,1
124779,83090,1
158601,83090,4
308687,83090,5
295802,83090,5
42059,83090,5
280302,83090,5
291453,83090,5
89319,83090,4
265786,83384,5
316178,83384,1
338339,83384,5
5616,83384,4
2731,83384,4
358686,84121,4
8646,84121,5
390337,84121,4
128411,84121,4
322652,84121,5
178317,84121,5
388050,84121,1
373201,84121,4
140331,84229,2
681985,84229,4
683683,84229,4
27122,84229,2
393755,84229,3
65736,84229,3
151137,84229,3
692105,84229,5
159807,84229,2
46301,84229,5
32763,84229,5
70496,84229,5
18237,84229,3
459174,84229,4
390337,84229,2
306985,84229,5
703926,84229,4
672661,84229,3
183837,84229,2
49894,84229,1
688144,84229,5
677787,84229,5
709117,84229,1
697098,84229,5
708157,84229,2
687061,84229,4
472550,84229,4
176875,84229,3
696599,84229,5
73964,84229,5
85829,84229,3
74005,84229,4
74337,84229,3
552327,84229,3
163156,84381,5
567145,84381,5
411669,84381,5
565748,84381,5
280177,84381,5
473225,84381,4
539872,84381,5
564779,84381,5
359447,84413,2
350611,84413,1
155370,84413,5
89060,84413,5
20773,84413,5
8646,84413,2
49378,84413,4
497033,84413,2
481727,84413,1
332948,84413,1
393553,84413,1
335586,84413,3
74337,84413,2
788063,84414,5
135873,84414,5
181335,84414,5
979734,84414,5
75769,84690,1
7794,84690,3
67613,84690,1
21026,84690,1
62297,84690,4
72993,84690,3
74337,84690,2
29038,84882,3
239045,84882,5
43735,84882,4
69234,84882,4
47405,84882,5
120515,84882,5
810305,84882,4
74337,84882,4
2731,84882,2
694083,84940,1
277940,84940,5
694514,84940,4
15455,84940,5
421449,84940,3
418698,84940,5
693293,84940,5
709129,84940,1
121105,84940,4
411669,84940,5
432436,84940,5
709462,84940,3
146839,84940,2
177754,84940,3
208986,84955,2
212653,84955,4
203480,84955,2
203427,84955,1
241567,84955,4
130578,84955,1
242359,84955,1
238148,84955,2
252758,84955,4
20956,84955,5
61621,84955,2
127346,84955,1
121546,84955,5
248234,84955,5
248211,84955,2
247570,84955,5
260317,84955,4
113840,84955,2
63548,84955,1
133000,84955,4
252336,84955,5
274733,84955,4
5593,84955,4
143756,84955,4
61759,84955,4
41385,84955,1
30558,84955,2
61469,84955,4
201724,84955,2
225560,84955,2
251677,84955,4
21026,84955,1
249633,84955,1
271692,84955,1
251580,84955,4
113004,84955,1
269838,84955,5
271588,84955,1
64314,84955,3
253455,84955,5
262549,84955,5
250905,84955,5
252812,84955,1
128532,84955,4
27417,84955,4
44428,84955,2
249307,84955,1
251257,84955,2
70621,84955,4
44197,84955,2
266481,84955,4
264316,84955,5
131211,84955,4
31001,84955,4
251222,84955,1
243855,84955,1
236881,84955,4
50065,84955,4
59593,84956,5
301084,84956,5
292688,84956,5
509584,85108,5
428665,85108,4
510687,85108,5
229020,85351,5
235597,85351,5
204997,85351,5
216434,85351,5
220179,85351,5
224392,85351,5
228395,85351,5
11599,85600,2
25042,85600,2
132398,85600,5
264540,85600,1
31001,85600,1
49221,85600,3
298183,85600,1
47315,85600,1
152477,85600,3
156871,85600,2
146857,85600,5
180175,85601,1
147117,85601,2
771047,85601,4
74005,85601,5
558807,85708,4
129752,85708,4
329426,85708,1
1009871,85708,1
184369,85708,5
8306,85708,3
579283,85709,1
450262,85709,1
574903,85709,2
55524,85709,1
573457,85709,5
587873,85709,1
392358,85709,1
111877,85709,1
580326,85709,1
569902,85709,4
564020,85709,1
577588,85709,1
566402,85709,1
131356,85709,4
388556,85709,4
577921,85709,1
583176,85709,1
338288,85709,1
569595,85709,1
591172,85709,5
569785,85709,1
561206,85709,1
6821,86276,3
22577,86276,3
23368,86276,3
36290,86276,5
19653,86276,5
12874,86276,5
15813,86276,4
7794,86276,4
14319,86276,3
19021,86276,4
491,86276,1
2448,86276,1
22005,86276,4
7702,86276,1
33112,86276,4
35702,86276,2
18467,86276,3
31694,86276,3
29118,86276,5
36144,86276,5
31383,86276,5
17172,86276,4
30589,86276,4
39115,86276,1
31112,86276,3
36684,86276,5
31173,86276,3
11783,86276,5
28452,86276,2
30981,86276,5
9857,86276,4
22699,86276,2
17020,86276,5
36261,86276,4
363,86276,5
27787,86276,2
27417,86276,4
12703,86276,4
15235,86276,2
35747,86276,5
13686,86276,3
13691,86276,1
34655,86276,3
5681,86276,1
5593,86276,4
36530,86276,4
16235,86276,5
26638,86276,5
9803,86276,3
11941,86276,5
22339,86276,5
27122,86276,5
24748,86276,5
1312,86276,3
15030,86276,3
7527,86276,4
5144,86276,2
3071,86276,5
4914,86276,3
11248,86276,4
25968,86276,5
20331,86276,5
2329,86276,2
18867,86276,4
11924,86276,1
4548,86276,3
26400,86276,5
25776,86276,3
28754,86276,5
13454,86276,4
25369,86276,5
14676,86276,4
3337,86276,2
26361,86276,5
29884,86276,3
23227,86276,2
23311,86276,5
4930,86276,5
22924,86276,3
16222,86276,4
119020,86276,4
118580,86276,5
73235,86276,4
123142,86276,4
107319,86276,4
51399,86346,4
77389,86346,1
50097,86346,5
70333,86346,1
62846,86346,1
73854,86346,5
76738,86346,5
74101,86346,2
74313,86346,3
74248,86346,4
74031,86346,1
436663,86412,1
436159,86412,1
443259,86412,4
446650,86412,5
52741,86412,3
128957,86412,1
436235,86412,2
438978,86412,1
438872,86412,3
41872,86412,1
444334,86412,1
472464,86412,4
459693,86412,5
89060,86412,4
445283,86412,1
453602,86412,5
469731,86412,4
453024,86412,2
462077,86412,1
458365,86412,1
441540,86412,4
89319,86412,2
148600,86412,3
440029,86412,1
470883,86412,1
473215,86412,4
441831,86412,1
151616,86412,3
461372,86412,3
473323,86412,1
445126,86412,1
84515,86413,2
994993,86413,1
1012205,86413,1
1004898,86413,1
577307,86413,1
117182,86413,1
16208,86413,5
155544,86413,1
213441,86413,1
547549,86413,1
11599,86478,3
100023,86478,4
329202,86478,3
220002,86478,5
88945,86478,5
8646,86478,1
53768,86478,5
488289,86478,2
106780,86478,3
119060,86478,2
111887,86478,2
105950,86478,1
4548,86478,1
2823,86478,4
74005,86478,3
109801,86491,4
369740,86491,4
8646,86491,2
399491,86491,5
50335,86491,4
75630,86491,2
135360,86491,4
21094,86491,4
77901,86491,3
74005,86491,2
24088,86491,5
140579,86491,1
190784,86491,5
491804,86491,5
78486,86491,5
316000,86491,2
390520,86491,4
74337,86491,1
60545,86491,3
18867,86491,2
487231,86491,5
814430,86604,4
814432,86604,4
123351,86604,5
518230,86604,5
